patient_id	condition	n_in	n_kept	stim_min	stim_med	stim_max	post_min	post_med	post_max	outlier_method	z_low	z_high	pct_low	pct_high	legacy_p_low	legacy_p_high	iqr_k	post_lo	post_hi
PAT_3975	audio	50	45	3.244140625	5.00439453125	7.22265625	0.49609375	2.687744140625	9.13671875	IQR					-3.0	3.0	1.5	-0.36676025390625	6.42572021484375
PAT_3975	picture	50	41	0.99755859375	1.004150390625	1.03515625	1.3984375	2.39013671875	24.63330078125	IQR					-3.0	3.0	1.5	1.3775634765625	3.5767822265625
PAT_3975	reading	50	48	3.484375	3.505859375	3.529296875	1.6845703125	2.61865234375	13.65234375	IQR					-3.0	3.0	1.5	-0.1529541015625	6.3255615234375
