name_raw,name,hemi_expected,x,y,z,pred_isLeft,dist_to_pial_mm,source_space,source_provenance,leptovox_file,mgz_used
AL1 D L,AL1,L,-19.0,8.0,3.0,1,1.21,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL2 D L,AL2,L,-22.33659399999999,8.392540999999994,2.0186489999999964,1,2.21,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL3 D L,AL3,L,-25.673189000000008,8.785080999999991,1.0372969999999953,1,1.11,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL4 D L,AL4,L,-29.009783,9.177621999999984,0.0559460000000058,1,2.82,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL5 D L,AL5,L,-32.34637699999999,9.570161999999982,-0.925405000000012,1,4.06,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL6 D L,AL6,L,-35.68297200000001,9.962703000000005,-1.9067560000000012,1,4.14,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL7 D L,AL7,L,-39.019566,10.355243000000002,-2.8881079999999884,1,4.02,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL8 D L,AL8,L,-42.35615999999999,10.747783999999996,-3.869459000000006,1,5.46,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL9 D L,AL9,L,-45.692755000000005,11.14032400000002,-4.850809999999996,1,4.68,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
AL10 D L,AL10,L,-49.029349,11.532865000000015,-5.8321610000000135,1,3.63,tkrRAS,"LEPTOVOX; 0-based (assumed); perm=(0, 1, 2); flips=(0, 0, 1) (flip k only)",\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\elec_recon\EL035.LEPTOVOX,\\nasac-m2.unige.ch\m-HumanNeuronLab\DATARAW\SEEG_EXPERIMENTS_BERN\Reconstruction\el035\mri\brainmask.mgz
