sample_idx,patient_id,condition,task,electrode,file_path,cluster_hierarchical_minus101,silhouette
2806,PAT_3066,picture,LM,STG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\picture\PAT_3066_picture_WM_ERSP_STG1_TN.npy,4,0.6409959
2852,PAT_3066,reading,LM,CAG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_CAG5_TN.npy,4,0.65358436
2853,PAT_3066,reading,LM,CAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_CAG6_TN.npy,4,0.5804943
2854,PAT_3066,reading,LM,FIG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FIG10_TN.npy,4,0.6844084
2855,PAT_3066,reading,LM,FIG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FIG11_TN.npy,4,0.3567618
2856,PAT_3066,reading,LM,FIG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FIG12_TN.npy,9,0.18005943
2857,PAT_3066,reading,LM,FIG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FIG1_TN.npy,4,0.24447697
2949,PAT_3066,reading,LM,IMG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG17_TN.npy,7,0.001684929
2950,PAT_3066,reading,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG18_TN.npy,7,0.30667555
2951,PAT_3066,reading,LM,IMG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG1_TN.npy,7,0.26356497
2952,PAT_3066,reading,LM,IMG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG2_TN.npy,7,0.19579192
2953,PAT_3066,reading,LM,IMG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG5_TN.npy,7,0.20119956
3022,PAT_3301,picture,LM,FOD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD8_TN.npy,4,0.6859116
3023,PAT_3301,picture,LM,FOD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD9_TN.npy,4,0.63420635
3044,PAT_3301,picture,LM,FPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD3_TN.npy,4,0.6416689
3045,PAT_3301,picture,LM,FPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD4_TN.npy,4,0.70192164
3046,PAT_3301,picture,LM,FPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD6_TN.npy,4,0.7184662
3047,PAT_3301,picture,LM,FPG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPG10_TN.npy,4,0.593273
3048,PAT_3301,picture,LM,FPG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPG12_TN.npy,4,0.73859173
3049,PAT_3301,picture,LM,FPG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPG1_TN.npy,4,0.76274186
3098,PAT_3301,picture,LM,IMG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMG10_TN.npy,4,0.7444562
3120,PAT_3301,picture,LM,PSPG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_PSPG4_TN.npy,4,0.77646947
3121,PAT_3301,picture,LM,PSPG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_PSPG5_TN.npy,4,0.75691426
3122,PAT_3390,audio,LM,AG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG10_TN.npy,4,0.77019256
3123,PAT_3390,audio,LM,AG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG11_TN.npy,4,0.777725
3125,PAT_3390,audio,LM,AG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG1_TN.npy,4,0.7736564
3126,PAT_3390,audio,LM,AG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG2_TN.npy,4,0.7788406
3127,PAT_3390,audio,LM,AG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG3_TN.npy,4,0.7823754
3129,PAT_3390,audio,LM,AG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG5_TN.npy,4,0.760349
3130,PAT_3390,audio,LM,AG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG7_TN.npy,4,0.7544197
3131,PAT_3390,audio,LM,AG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_AG8_TN.npy,4,0.74013126
3133,PAT_3390,audio,LM,CAG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CAG11_TN.npy,4,0.77970326
3135,PAT_3390,audio,LM,CAG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CAG1_TN.npy,4,0.7799928
3138,PAT_3390,audio,LM,CAG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CAG4_TN.npy,4,0.6918988
3139,PAT_3390,audio,LM,CAG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CAG5_TN.npy,4,0.7790825
3140,PAT_3390,audio,LM,CAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CAG6_TN.npy,4,0.7583125
3142,PAT_3390,audio,LM,CPG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG10_TN.npy,4,0.7777387
3143,PAT_3390,audio,LM,CPG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG11_TN.npy,4,0.77480465
3144,PAT_3390,audio,LM,CPG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG12_TN.npy,4,0.77096844
3146,PAT_3390,audio,LM,CPG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG14_TN.npy,4,0.7710743
3147,PAT_3390,audio,LM,CPG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG15_TN.npy,4,0.73759663
3149,PAT_3390,audio,LM,CPG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG5_TN.npy,4,0.7500638
3150,PAT_3390,audio,LM,CPG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG6_TN.npy,4,0.72221845
3151,PAT_3390,audio,LM,CPG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG7_TN.npy,4,0.73207396
3152,PAT_3390,audio,LM,CPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG8_TN.npy,4,0.7218873
3153,PAT_3390,audio,LM,CPG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG9_TN.npy,4,0.74857575
3154,PAT_3390,audio,LM,FOG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_FOG1_TN.npy,4,0.7735641
3155,PAT_3390,audio,LM,FOG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_FOG3_TN.npy,4,0.76188517
3156,PAT_3390,audio,LM,FOG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_FOG6_TN.npy,4,0.77488256
3157,PAT_3390,audio,LM,FOG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_FOG7_TN.npy,4,0.76811546
3158,PAT_3390,audio,LM,FOG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_FOG8_TN.npy,4,0.76257443
3159,PAT_3390,audio,LM,HAG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG10_TN.npy,4,0.7010292
3160,PAT_3390,audio,LM,HAG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG11_TN.npy,4,0.749292
3161,PAT_3390,audio,LM,HAG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG12_TN.npy,4,0.6950665
3162,PAT_3390,audio,LM,HAG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG1_TN.npy,4,0.77471906
3163,PAT_3390,audio,LM,HAG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG2_TN.npy,4,0.7742025
3165,PAT_3390,audio,LM,HAG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG4_TN.npy,4,0.7595875
3167,PAT_3390,audio,LM,HAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG6_TN.npy,4,0.77168226
3168,PAT_3390,audio,LM,HAG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG7_TN.npy,4,0.7770258
3169,PAT_3390,audio,LM,HAG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG8_TN.npy,4,0.77100354
3170,PAT_3390,audio,LM,HAG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HAG9_TN.npy,4,0.7006088
3172,PAT_3390,audio,LM,HPG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HPG1_TN.npy,4,0.748031
3173,PAT_3390,audio,LM,HPG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HPG2_TN.npy,4,0.7605368
3174,PAT_3390,audio,LM,HPG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HPG3_TN.npy,4,0.7534398
3176,PAT_3390,audio,LM,HPG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HPG5_TN.npy,4,0.7236415
3177,PAT_3390,audio,LM,HPG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HPG6_TN.npy,4,0.16392958
3178,PAT_3390,audio,LM,HPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_HPG8_TN.npy,4,0.76393706
3181,PAT_3390,audio,LM,IAG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG11_TN.npy,4,0.7610315
3182,PAT_3390,audio,LM,IAG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG12_TN.npy,4,0.77979
3184,PAT_3390,audio,LM,IAG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG14_TN.npy,4,0.7456984
3185,PAT_3390,audio,LM,IAG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG15_TN.npy,4,0.7780893
3186,PAT_3390,audio,LM,IAG16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG16_TN.npy,4,0.7759556
3187,PAT_3390,audio,LM,IAG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG17_TN.npy,4,0.5286985
3188,PAT_3390,audio,LM,IAG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG18_TN.npy,4,0.6304402
3189,PAT_3390,audio,LM,IAG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG5_TN.npy,4,0.7038739
3190,PAT_3390,audio,LM,IAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG6_TN.npy,4,0.767883
3191,PAT_3390,audio,LM,IAG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG7_TN.npy,4,0.7760571
3192,PAT_3390,audio,LM,IAG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG8_TN.npy,4,0.7658427
3193,PAT_3390,audio,LM,IAG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_IAG9_TN.npy,4,0.7787794
3194,PAT_3390,audio,LM,PHG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_PHG10_TN.npy,4,0.76739776
3195,PAT_3390,audio,LM,PHG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_PHG11_TN.npy,4,0.77510405
3196,PAT_3390,audio,LM,PHG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_PHG12_TN.npy,4,0.7754365
3197,PAT_3390,audio,LM,PHG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_PHG1_TN.npy,4,0.32925305
3198,PAT_3390,audio,LM,PHG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_PHG2_TN.npy,4,0.7595003
3199,PAT_3390,audio,LM,PHG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_PHG3_TN.npy,4,0.77638507
3200,PAT_3390,audio,LM,PHG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_PHG4_TN.npy,4,0.7357565
