sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_kmeans_raw
178,EL035,audio,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\audio\EL035_audio_WM_ERSP_TTG_R7_TN.npy,0.03297157622739018,0.0007235142118863049,True,3.4758682,10.277471,4
179,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L10_TN.npy,0.03472868217054263,0.0005167958656330749,True,4.17892,10.116978,27
180,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L11_TN.npy,0.031602067183462534,5.167958656330749e-05,True,4.089183,10.2867985,27
181,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L12_TN.npy,0.037338501291989665,0.001317829457364341,True,4.0946627,10.232735,27
182,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L5_TN.npy,0.02082687338501292,0.0005167958656330749,True,3.3839252,10.58769,13
183,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L8_TN.npy,0.022868217054263566,0.00036175710594315246,True,3.9091544,10.24164,27
184,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_L9_TN.npy,0.03633074935400517,0.00010335917312661498,True,4.1127853,10.256076,27
185,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_R11_TN.npy,0.02545219638242894,0.00018087855297157623,True,3.4448137,10.723964,22
186,EL035,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_A_R12_TN.npy,0.02689922480620155,0.000310077519379845,True,3.4444911,10.646347,22
187,EL035,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L10_TN.npy,0.026589147286821706,0.0006459948320413437,True,4.0169888,10.018975,27
188,EL035,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L11_TN.npy,0.027338501291989663,0.00023255813953488373,True,4.029485,10.002598,27
189,EL035,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L12_TN.npy,0.02550387596899225,0.00046511627906976747,True,4.075669,10.172938,27
190,EL035,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L7_TN.npy,0.028036175710594316,0.00028423772609819124,True,4.015572,9.978664,27
191,EL035,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_L9_TN.npy,0.021059431524547804,0.0013953488372093023,True,3.888192,9.895634,27
192,EL035,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_R10_TN.npy,0.025348837209302325,0.00010335917312661498,True,3.418989,10.636582,4
193,EL035,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aH_R9_TN.npy,0.04087855297157623,0.00018087855297157623,True,3.539499,10.619411,4
194,EL035,picture,LM,aI,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aI_R4_TN.npy,0.025297157622739017,0.00018087855297157623,True,2.6196983,10.440325,6
195,EL035,picture,LM,aI,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_aI_R5_TN.npy,0.05434108527131783,0.0008010335917312661,True,2.8982496,10.604633,22
196,EL035,picture,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R10_TN.npy,0.06359173126614986,0.0003359173126614987,True,3.6018362,10.701539,22
197,EL035,picture,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R11_TN.npy,0.05710594315245478,0.00028423772609819124,True,3.599223,10.708022,22
198,EL035,picture,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R12_TN.npy,0.03777777777777778,0.00062015503875969,True,3.5172586,10.6938715,22
199,EL035,picture,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_EntG_R9_TN.npy,0.03992248062015504,0.0005426356589147286,True,3.5436938,10.680834,22
200,EL035,picture,LM,OF,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_OF_R17_TN.npy,0.02227390180878553,0.003178294573643411,True,2.7158444,10.2157545,22
201,EL035,picture,LM,pH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_pH_R1_TN.npy,0.02550387596899225,2.5839793281653746e-05,True,3.5623798,9.597833,27
202,EL035,picture,LM,PHG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_PHG_R11_TN.npy,0.026640826873385013,0.00025839793281653745,True,3.5301197,10.623189,4
203,EL035,picture,LM,PHG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_PHG_R12_TN.npy,0.026614987080103358,5.167958656330749e-05,True,3.416062,10.477261,4
204,EL035,picture,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R2_TN.npy,0.027286821705426356,0.0017829457364341085,True,1.6082828,11.38434,13
205,EL035,picture,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R3_TN.npy,0.023850129198966407,0.0016795865633074936,True,1.6284908,11.337363,13
206,EL035,picture,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\picture\EL035_picture_WM_ERSP_TTG_R4_TN.npy,0.04578811369509044,0.002842377260981912,True,1.5865841,11.62395,13
207,EL035,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aH_L10_TN.npy,0.021369509043927648,0.0009819121447028423,True,4.022025,8.608162,27
208,EL035,reading,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aH_L11_TN.npy,0.021085271317829456,0.0030490956072351423,True,4.1229973,8.355338,27
209,EL035,reading,LM,aI,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_aI_R5_TN.npy,0.04263565891472868,0.0003359173126614987,True,2.8665016,10.490036,22
210,EL035,reading,LM,EntG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_EntG_R9_TN.npy,0.02550387596899225,0.0012661498708010335,True,3.466961,9.642777,27
211,EL035,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_TTG_R4_TN.npy,0.035607235142118866,0.00046511627906976747,True,2.7175794,10.1224785,4
212,EL035,reading,LM,TTG,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL035\LM\ERSP_matrix\reading\EL035_reading_WM_ERSP_TTG_R5_TN.npy,0.02041343669250646,0.0007235142118863049,True,2.7681139,10.048225,4
213,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R10_TN.npy,0.06372093023255813,0.009896640826873386,True,6.089532,0.36974454,15
214,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R11_TN.npy,0.15436692506459948,0.014754521963824289,True,5.9776673,-0.38753384,25
215,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R12_TN.npy,0.1988888888888889,0.02656330749354005,True,5.995437,-0.47750568,25
216,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R1_TN.npy,0.024702842377260982,0.007932816537467701,True,6.099502,0.7256588,15
217,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R2_TN.npy,0.026925064599483205,0.007622739018087855,True,6.206909,0.76698726,15
218,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R3_TN.npy,0.0234625322997416,0.005839793281653747,True,6.244087,0.8456308,15
219,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R4_TN.npy,0.03612403100775194,0.010516795865633075,True,6.183166,0.77461284,15
220,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R5_TN.npy,0.03307493540051679,0.010775193798449613,True,6.178494,0.70459694,15
221,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R6_TN.npy,0.03645994832041344,0.00992248062015504,True,6.0944953,0.54487693,15
222,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R7_TN.npy,0.03961240310077519,0.010594315245478035,True,6.093166,0.51023394,15
223,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R8_TN.npy,0.03545219638242894,0.012609819121447029,True,5.988782,0.35193425,15
224,EL036,audio,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_A_R9_TN.npy,0.040051679586563305,0.006201550387596899,True,6.0508385,0.36610255,15
225,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R10_TN.npy,0.045839793281653746,0.009664082687338501,True,5.987583,0.29586864,15
226,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R11_TN.npy,0.1027906976744186,0.021240310077519378,True,5.9922066,-0.21924363,25
227,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R12_TN.npy,0.14633074935400517,0.04713178294573643,True,6.014561,-0.41756907,25
228,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R3_TN.npy,0.028165374677002582,0.008604651162790697,True,6.1821113,0.7228354,15
229,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R4_TN.npy,0.029844961240310077,0.01103359173126615,True,6.2262106,0.59892887,15
230,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R5_TN.npy,0.029018087855297157,0.008785529715762274,True,6.1069713,0.6041757,15
231,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R6_TN.npy,0.029224806201550386,0.010878552971576227,True,6.081841,0.55268806,15
232,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R8_TN.npy,0.032532299741602065,0.00917312661498708,True,6.0222173,0.353993,15
233,EL036,audio,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_aH_R9_TN.npy,0.04178294573643411,0.012093023255813953,True,6.0151715,0.3037157,15
234,EL036,audio,LM,mH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_mH_R13_TN.npy,0.021731266149870802,0.05286821705426357,True,5.8907495,0.3235188,17
235,EL036,audio,LM,mH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_mH_R14_TN.npy,0.020723514211886306,0.054806201550387595,True,5.8834543,0.30501437,17
236,EL036,audio,LM,mH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_mH_R15_TN.npy,0.020155038759689922,0.05129198966408269,True,5.8327217,0.26471594,17
237,EL036,audio,LM,mH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_mH_R1_TN.npy,0.033385012919896644,0.004289405684754522,True,6.2127957,0.7703386,15
238,EL036,audio,LM,mH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_mH_R3_TN.npy,0.02095607235142119,0.005529715762273902,True,6.181151,0.7063696,15
239,EL036,audio,LM,mH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_mH_R5_TN.npy,0.02062015503875969,0.008837209302325582,True,6.177729,0.6165028,15
240,EL036,audio,LM,nH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_nH_L1_TN.npy,0.028449612403100774,0.012015503875968992,True,6.1156635,0.5669774,15
241,EL036,audio,LM,nH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_nH_L2_TN.npy,0.024005167958656332,0.012454780361757106,True,6.198998,0.7627144,15
242,EL036,audio,LM,nH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_nH_L5_TN.npy,0.02868217054263566,0.003953488372093023,True,6.1703386,0.7146465,15
243,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R10_TN.npy,0.1662015503875969,0.01868217054263566,True,5.947504,-0.4567761,25
244,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R11_TN.npy,0.17602067183462533,0.021266149870801034,True,5.9708443,-0.5034718,25
245,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R12_TN.npy,0.18131782945736435,0.017157622739018087,True,5.973455,-0.49129462,25
246,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R1_TN.npy,0.028578811369509044,0.00992248062015504,True,6.2177196,0.7773703,15
247,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R2_TN.npy,0.024521963824289405,0.010051679586563307,True,6.173973,0.7127192,15
248,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R4_TN.npy,0.026253229974160207,0.011369509043927648,True,6.1095805,0.5820592,15
249,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R8_TN.npy,0.023772609819121448,0.007002583979328165,True,5.9714007,0.35125872,15
250,EL036,audio,LM,pfc,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\audio\EL036_audio_None_ERSP_pfc_R9_TN.npy,0.041705426356589144,0.015116279069767442,True,6.0230007,0.3738262,15
251,EL036,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_None_ERSP_A_R10_TN.npy,0.022403100775193797,0.01131782945736434,True,2.2623763,7.1144886,19
252,EL036,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_None_ERSP_A_R11_TN.npy,0.09015503875968993,0.009121447028423773,True,2.1480849,7.181856,19
253,EL036,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_None_ERSP_A_R12_TN.npy,0.1528423772609819,0.006485788113695091,True,2.0819156,7.218864,23
254,EL036,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_None_ERSP_A_R5_TN.npy,0.02268733850129199,0.014392764857881137,True,2.293275,7.149312,19
255,EL036,picture,LM,A,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_None_ERSP_A_R6_TN.npy,0.021834625322997417,0.013695090439276485,True,2.3658726,7.026859,19
256,EL036,picture,LM,aH,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\EL036\LM\ERSP_matrix\picture\EL036_picture_None_ERSP_aH_R10_TN.npy,0.020749354005167957,0.012222222222222223,True,2.2226663,7.1434956,19
